"Site","Tag","Species","Family","WSG","HOM","DBH","Ht","Notes","ID","AIC1","AIC2","AIC3","AIC4","AIC5","range.iso","b1.hom","b1.iso","range.hom","iso"
"KCH","501795","Duabanga grandiflora","Lythraceae",0.379,1.7,46.4,28.6,"","KCH-501795",TRUE,TRUE,TRUE,FALSE,FALSE,1.18308649856939,0.0311651319817598,0.0311651319817598,1.18308649856939,0.980004691176595
"KCH","3102214","Duabanga grandiflora","Lythraceae",0.379,2.2,69.2,34.2,"","KCH-3102214",TRUE,FALSE,TRUE,FALSE,FALSE,3.33451192492754,0.0613029664570738,0.0613029664570738,3.33451192492754,0.968435778375239
"KCH","80249","Durio lowianus","Malvaceae",0.57,5.8,93.8,46.2,"no tag","KCH-80249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","2600418","Dysoxylum alliaceum","Meliaceae",0.565,4.9,67.9,34.6,"","KCH-2600418",FALSE,FALSE,FALSE,FALSE,TRUE,1.07508750806891,0.00308227780583682,0.00308227780583682,1.07508750806891,0.873011264510494
"KCH","80669","Dysoxylum densiflorum","Meliaceae",0.57,1.73,48,26.6,"Plate 543","KCH-80669",TRUE,FALSE,TRUE,FALSE,FALSE,2.25021146673835,0.0109236765267876,0.0208884373293771,2.04844862612053,0.958994011378087
"KCH","520104","Gluta elegans","Anacardiaceae",0.5056,3.36,54.7,25,"","KCH-520104",TRUE,FALSE,TRUE,FALSE,FALSE,1.29004002713254,0.100901221398723,0.100901221398723,1.29004002713254,0.931446502578376
"KCH","1301393","Gluta elegans","Anacardiaceae",0.5056,1.66,53.5,20.2,"","KCH-1301393",TRUE,FALSE,TRUE,FALSE,FALSE,1.40018971807512,0.0193011326907149,0.0255211694934711,1.18348921850845,0.965956160928307
"KCH","2101105","Hopea helferi","Dipterocarpaceae",0.88,3.9,77.3,41.6,"","KCH-2101105",TRUE,FALSE,TRUE,FALSE,FALSE,1.50501758653704,-0.00507092683802684,-0.00212761636569019,1.29001404260606,0.959982899852029
"KCH","491413","Hopea helferi","Dipterocarpaceae",0.88,2.8,120.5,53.4,"","KCH-491413",TRUE,FALSE,TRUE,FALSE,FALSE,1.72001644202024,0.0290897258703899,0.0290897258703899,1.72001644202024,0.909286903505959
"KCH","3100059","Horsfieldia sp. 1","Myristicaceae",0.442588,1.55,59.8,36.6,"","KCH-3100059",TRUE,FALSE,TRUE,FALSE,FALSE,2.14995841808566,0.0271311996050214,0.0271311996050214,2.14995841808566,0.976139824598063
"KCH","2200814","Intsia palembanica","Fabaceae",0.658667,5.5,116.1,36.2,"","KCH-2200814",TRUE,FALSE,TRUE,FALSE,FALSE,1.93499969412504,0.0176465372844516,0.0176465372844516,1.93499969412504,0.952508641840667
"KCH","50090","Mangifera cf. lagenifera","Anacardiaceae",0.512897,1.84,47.2,27.4,"Plate 30","KCH-50090",TRUE,FALSE,TRUE,FALSE,FALSE,2.68990889545565,0.0502257201482923,0.0502257201482923,2.68990889545565,0.952365296049518
"KCH","500033","Mangifera sp. incert. 1","Anacardiaceae",0.512897,3.03,80.3,37.6,"","KCH-500033",TRUE,FALSE,TRUE,FALSE,FALSE,1.28998379243817,0.019707661384733,0.0135215469129433,0.859978242529442,0.955822892060931
"KCH","1800009","Mesua ferrea","Clusiaceae",0.92,1.9,40.9,18.2,"","KCH-1800009",TRUE,TRUE,TRUE,FALSE,FALSE,2.04640414665667,0.0198169537709644,0.0520055486349749,1.50500380198276,0.939573465300855
"KCH","3500118","Michelia champaca","Magnoliaceae",0.5275,5.3,129.1,45,"","KCH-3500118",TRUE,FALSE,TRUE,FALSE,FALSE,3.54973302090236,0.0251210891621562,0.00967650605352907,3.44000759845701,0.917458045570029
"KCH","3900314","Michelia champaca","Magnoliaceae",0.5275,3,110,43.8,"","KCH-3900314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","20122","Michelia champaca","Magnoliaceae",0.5275,5,76.4,36.2,"","KCH-20122",TRUE,FALSE,TRUE,FALSE,FALSE,3.01007465733536,0.0171431829642284,0.0200944760088089,2.79501968603414,0.964327156146551
"KCH","2500112","Michelia champaca","Magnoliaceae",0.5275,3.3,86.1,38.8,"Plate 1202","KCH-2500112",FALSE,FALSE,FALSE,TRUE,FALSE,0.644947036585075,0.0153520206767953,0.0260358329538743,0.429953435518408,0.99124570976893
"KCH","1601117","Microcos laurifolia","Malvaceae",0.36,1.85,25.2,14.6,"","KCH-1601117",TRUE,FALSE,TRUE,FALSE,FALSE,1.83405440707317,0.187259664933624,0.150350159161015,1.40959367436523,0.844970993116093
"KCH","3401068","Miliusa horsfieldii","Annonaceae",0.61,1.54,15.3,18.8,"","KCH-3401068",TRUE,FALSE,TRUE,FALSE,FALSE,1.07498546014493,0.140206273895505,0.140206273895505,1.07498546014493,0.956289071111335
"KCH","10243","Millettia atropurpurea","Fabaceae-papilionoideae",0.61,3.8,31.3,23.2,"","KCH-10243",TRUE,TRUE,TRUE,FALSE,FALSE,2.25914878668219,-0.0909485487074672,0.0518797082065664,0.215025817496372,0.957431251382611
"KCH","2501952","Millettia atropurpurea","Fabaceae-papilionoideae",0.61,5.8,84.7,25,"very acylindrical","KCH-2501952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","81235","Millettia atropurpurea","Fabaceae-papilionoideae",0.61,4.8,33.9,23.4,"","KCH-81235",FALSE,FALSE,TRUE,FALSE,FALSE,3.33395965104976,0.0215487669544351,0.0215487669544351,3.33395965104976,0.79651303232831
"KCH","81229","Millettia atropurpurea","Fabaceae-papilionoideae",0.61,2.25,25.5,17.2,"","KCH-81229",TRUE,FALSE,TRUE,FALSE,FALSE,3.33287623532774,0.0178770150462519,0.0178770150462519,3.33287623532774,0.949525507305672
"KCH","2101930","Neolamarckia cadamba","Rubiaceae",0.635113,2,43.2,26.2,"","KCH-2101930",TRUE,TRUE,TRUE,FALSE,FALSE,1.61060195929379,0.0126313647905652,0.0556574103360646,1.28996583740569,0.962985089408353
"KCH","2201948","Neolamarckia cadamba","Rubiaceae",0.635113,2,47.1,45.2,"","KCH-2201948",TRUE,FALSE,TRUE,FALSE,FALSE,3.22667375750356,0.0692639671407156,0.0692639671407156,3.22667375750356,0.58196898109929
"KCH","441975","Neolamarckia cadamba","Rubiaceae",0.635113,1.85,33.4,31.4,"","KCH-441975",TRUE,FALSE,TRUE,FALSE,FALSE,3.11664520836954,0.0812309740523667,0.0812309740523667,3.11664520836954,0.97410518852754
"KCH","2501915","Neolamarckia cadamba","Rubiaceae",0.635113,1.8,54.1,23.8,"","KCH-2501915",TRUE,FALSE,TRUE,FALSE,FALSE,3.11951364275,-0.0113634435378557,-0.0113634435378557,3.11951364275,0.963002284565046
"KCH","2101657","Nothaphoebe umbelliflora","Lauraceae",0.443333,3,66.7,25.4,"","KCH-2101657",TRUE,FALSE,TRUE,FALSE,FALSE,0.429931879451901,0.0627748320507848,0.0627748320507848,0.429931879451901,0.894798703585454
"KCH","2500480","Nothaphoebe umbelliflora","Lauraceae",0.443333,2.9,89.8,31.8,"","KCH-2500480",TRUE,FALSE,TRUE,FALSE,FALSE,1.9350587978263,0.0453819557363867,0.0453819557363867,1.9350587978263,0.928924047370093
"KCH","2900563","Nothaphoebe umbelliflora","Lauraceae",0.443333,2.1,73,33.4,"","KCH-2900563",TRUE,FALSE,TRUE,FALSE,FALSE,3.33468380918878,0.0217657024124292,0.0217657024124292,3.33468380918878,0.969091168010138
"KCH","2402119","Pajanelia longifolia","Bignoniaceae",0.28,1.52,29,15,"","KCH-2402119",TRUE,FALSE,TRUE,FALSE,FALSE,1.07497698467687,0.0580805743870961,0.0580805743870961,1.07497698467687,0.989785364569846
"KCH","1200956","Palaquium cf. gutta","Sapotaceae",0.579753,5.8,107.3,44,"","KCH-1200956",TRUE,FALSE,TRUE,FALSE,FALSE,2.36495749011706,0.0220702569223281,0.0220702569223281,2.36495749011706,0.909945495311853
"KCH","30320","Palaquium cf. gutta","Sapotaceae",0.579753,3.2,61.4,32.8,"no tag","KCH-30320",TRUE,FALSE,TRUE,FALSE,FALSE,1.28996072379474,0.0298826662034376,0.0298826662034376,1.28996072379474,0.941006700543628
"KCH","1301258","Palaquium sumatranum","Sapotaceae",0.52,2.6,40.1,25.6,"","KCH-1301258",TRUE,FALSE,TRUE,FALSE,FALSE,2.47330417991781,0.0130665152479196,0.0289229442606326,1.93496219506522,0.945349237614328
"KCH","1500001","Palaquium sumatranum","Sapotaceae",0.52,3.1,53.3,27.4,"","KCH-1500001",TRUE,TRUE,TRUE,FALSE,FALSE,1.07501188866787,0.0226338988396895,0.036851532430871,0.430037016477273,0.949405200493431
"KCH","3300543","Parashorea stellata","Dipterocarpaceae",0.63,3.9,115.5,48.8,"","KCH-3300543",TRUE,FALSE,TRUE,FALSE,FALSE,3.43997017632,0.0136700613760551,0.0136700613760551,3.43997017632,0.916912064200479
"KCH","551376","Parashorea stellata","Dipterocarpaceae",0.63,3.34,93.8,41.4,"","KCH-551376",TRUE,FALSE,TRUE,FALSE,FALSE,2.36509345741886,0.0163844603117275,0.0230052666928428,1.72010024621967,0.993887622057462
"KCH","2901538","Parashorea stellata","Dipterocarpaceae",0.63,4,168.3,41.2,"","KCH-2901538",TRUE,TRUE,TRUE,FALSE,FALSE,2.69047376986845,0.0302152169992396,0.0302152169992396,2.69047376986845,0.948457268878782
"KCH","3200925","Parashorea stellata","Dipterocarpaceae",0.63,1.69,42.6,39.6,"","KCH-3200925",TRUE,TRUE,TRUE,FALSE,FALSE,2.04264375513529,0.0301582548099499,0.0301582548099499,2.04264375513529,0.972345716032283
"KCH","3900705","Parashorea stellata","Dipterocarpaceae",0.63,3.2,144.1,56.6,"","KCH-3900705",FALSE,FALSE,FALSE,FALSE,TRUE,0.859952350435744,0.0501433884164952,0.0501433884164952,0.859952350435744,0.950308601560281
"KCH","530185","Parashorea stellata","Dipterocarpaceae",0.63,3.18,96,41.2,"","KCH-530185",TRUE,FALSE,TRUE,FALSE,FALSE,3.11938510167628,0.0232526987323887,0.0232526987323887,3.11938510167628,0.971224616255386
"KCH","2901427","Parashorea stellata","Dipterocarpaceae",0.63,5.1,128.9,55.2,"","KCH-2901427",TRUE,FALSE,TRUE,FALSE,FALSE,1.72000914604545,0.0237126949788596,0.0237126949788596,1.72000914604545,0.932285317607694
"KCH","3500748","Parashorea stellata","Dipterocarpaceae",0.63,4.6,119.2,41.4,"","KCH-3500748",TRUE,FALSE,TRUE,FALSE,FALSE,1.50502261566667,0.000210764528617936,0.000210764528617936,1.50502261566667,0.926156215311693
"KCH","490178","Parashorea stellata","Dipterocarpaceae",0.63,3.23,74.4,40.6,"","KCH-490178",TRUE,FALSE,TRUE,FALSE,FALSE,1.72000161175309,0.0328935763288034,0.0328935763288034,1.72000161175309,0.95692145176605
"KCH","4001643","Parashorea stellata","Dipterocarpaceae",0.63,1.79,40.3,27.8,"","KCH-4001643",FALSE,FALSE,FALSE,FALSE,TRUE,0.967739327168067,-0.00808630720389345,-0.00696022709739379,0.644995049742535,0.987931765399773
"KCH","3801065","Parashorea stellata","Dipterocarpaceae",0.63,3,95.9,43.4,"","KCH-3801065",TRUE,FALSE,TRUE,FALSE,FALSE,1.93499281051555,0.00183875375540358,0.00247692456265517,1.72005341385894,0.983516167349572
"KCH","2301015","Parashorea stellata","Dipterocarpaceae",0.63,5.5,166,58.6,"","KCH-2301015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","3000595","Payena lanceolata","Sapotaceae",0.67,6,51.5,23,"","KCH-3000595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","490875","Payena lanceolata","Sapotaceae",0.67,2.3,18.2,13.4,"","KCH-490875",TRUE,FALSE,TRUE,FALSE,FALSE,1.28993919285975,0.0193394145341549,-0.0051994217098006,1.07495997756944,0.932647229163559
"KCH","3401138","Payena lanceolata","Sapotaceae",0.67,4.5,62.4,34.8,"","KCH-3401138",FALSE,FALSE,FALSE,TRUE,FALSE,0.860014312357143,0.224368110775637,0.117400205598672,0,0.944167047311393
"KCH","3900419","Payena lanceolata","Sapotaceae",0.67,2.5,50.7,29.4,"","KCH-3900419",TRUE,FALSE,TRUE,FALSE,FALSE,1.18469580199233,0.0171669402170125,0.0171669402170125,1.18469580199233,0.930099528870798
"KCH","451491","Payena lanceolata","Sapotaceae",0.67,3.9,44.8,25.8,"","KCH-451491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","3202273","Pometia pinnata","Sapindaceae",0.633,1.59,48.5,27.4,"","KCH-3202273",TRUE,FALSE,TRUE,FALSE,FALSE,2.1528362865335,0.0853231114189611,0.0853231114189611,2.1528362865335,0.916859900862838
"KCH","80173","Ptychopyxis sp. 1","Euphorbiaceae",0.565,3.8,61.4,21.4,"Plate 40","KCH-80173",TRUE,FALSE,TRUE,FALSE,FALSE,3.01007483251462,0.0140299250371917,0.0140299250371917,3.01007483251462,0.927732220563894
"KCH","1500255","Reinwardtiodendron humile","Meliaceae",0.81,2.4,38.8,25.2,"no tag","KCH-1500255",TRUE,FALSE,TRUE,FALSE,FALSE,1.3999926048556,0.0910048620657131,0.0755110481173004,0.752729369436735,0.949266249824941
"KCH","3902224","Ryparosa javanica","Achariaceae",0.45,5.8,63.4,25.2,"","KCH-3902224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","471385","Shorea gratissima","Dipterocarpaceae",0.64,3.05,126.4,41.6,"","KCH-471385",TRUE,FALSE,TRUE,FALSE,FALSE,3.54861798139706,0.00919456597799218,0.012030951078112,3.22502134765217,0.968297770234313
"KCH","411287","Shorea gratissima","Dipterocarpaceae",0.64,3.11,95,45.8,"","KCH-411287",FALSE,FALSE,FALSE,TRUE,FALSE,0.645012324907563,0.0387531098681898,0.0639835498705614,0.430009995610599,0.962156371946888
"KCH","2001253","Shorea gratissima","Dipterocarpaceae",0.64,2.8,117,49.2,"","KCH-2001253",TRUE,FALSE,TRUE,FALSE,FALSE,3.33437226903496,0.0149041846340356,0.0149041846340356,3.33437226903496,0.976680847638481
"KCH","500751","Shorea gratissima","Dipterocarpaceae",0.64,3.36,106.5,35.6,"","KCH-500751",TRUE,FALSE,TRUE,FALSE,FALSE,3.33645809976091,0.0224874999920129,0.023499608223107,3.11774578502652,0.954507856720073
"KCH","60204","Shorea gratissima","Dipterocarpaceae",0.64,3.15,110.4,39.8,"Plate 37","KCH-60204",FALSE,FALSE,FALSE,FALSE,TRUE,0.860013237768946,0.0300941484279072,0.0300941484279072,0.860013237768946,0.967572458982415
"KCH","590810","Shorea gratissima","Dipterocarpaceae",0.64,1.8,88,46.4,"","KCH-590810",TRUE,TRUE,TRUE,FALSE,FALSE,2.90356409519464,0.0222634205777761,0.0222634205777761,2.90356409519464,0.971101466691407
"KCH","561343","Shorea gratissima","Dipterocarpaceae",0.64,2.71,61.9,49,"together with 561342","KCH-561343",FALSE,FALSE,FALSE,TRUE,FALSE,0.64494723529304,0.000559862418513134,0.0045943546445426,0.429974864384615,0.952526789588253
"KCH","2500567","Syzygium attenuatum","Myrtaceae",0.649229,4.8,57.8,31.4,"Plate 215","KCH-2500567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","431352","Syzygium cf. oblatum","Myrtaceae",0.649229,5.15,30.4,22.4,"","KCH-431352",TRUE,FALSE,TRUE,FALSE,FALSE,1.50504398598746,0.00679286395586109,0.0366288363700979,0.215064947914438,0.837219679516227
"KCH","471427","Syzygium sp. 22 Ardisia small leaf","Myrtaceae",0.649229,1.83,54.3,27,"","KCH-471427",TRUE,FALSE,TRUE,FALSE,FALSE,3.11825214856787,0.0552968866716582,0.0552968866716582,3.11825214856787,0.961065304986205
"KCH","81259","Terminalia billirica","Combretaceae",0.554754,4.4,53.3,34.6,"Plate 592","KCH-81259",FALSE,FALSE,TRUE,FALSE,FALSE,3.54945623389037,0.0540658202819488,0.0540658202819488,3.54945623389037,0.366559192899134
"KCH","490757","Toona sureni","Meliaceae",0.375333,2.8,100.1,34.4,"","KCH-490757",TRUE,FALSE,TRUE,FALSE,FALSE,2.26042990784317,0.0639501559447302,0.0639501559447302,2.26042990784317,0.948271027126053
"KCH","40730","Vitex pinnata","Lamiaceae",0.550393,3.9,23.8,22.2,"","KCH-40730",FALSE,FALSE,FALSE,FALSE,TRUE,1.71995056612772,0.0518061271029192,0.0274632151718805,0.644931965302326,0.93998657648684
"KCH","450573","Xerospermum noronhianum","Sapindaceae",0.77,3.51,28.5,19.4,"","KCH-450573",TRUE,FALSE,FALSE,FALSE,FALSE,0.21495380795283,0.0786077644156985,0.0786077644156985,0.21495380795283,0.976361289189267
"KCH","1900196","Xerospermum noronhianum","Sapindaceae",0.77,2.3,40.1,15.8,"no tag","KCH-1900196",TRUE,FALSE,TRUE,FALSE,FALSE,1.93498181443594,0.0213760795166076,0.0213760795166076,1.93498181443594,0.93511110040849
