"Tag","Site","ht","perim","area","d","iso.quo","ID"
"1331","BKT",1.66706616941748,1.65252378961855,0.21300373909942,0.526014659389488,0.980170552244531,"BKT-1331"
"1331","BKT",1.88067780913462,1.61872817503391,0.205294781137776,0.515257181157539,0.984554862188337,"BKT-1331"
"1331","BKT",2.09533055657658,1.60753748201787,0.201395029315176,0.511695072937287,0.979346545199625,"BKT-1331"
"1331","BKT",2.42044921763636,1.47442138277818,0.171292335836252,0.469322902539069,0.990158122614827,"BKT-1331"
"1331","BKT",2.63542046714286,1.46586956900742,0.169370950813094,0.466600775671034,0.990508328014893,"BKT-1331"
"1331","BKT",2.85038766547009,1.46883568017288,0.169606014644015,0.467544918178521,0.98788112146994,"BKT-1331"
"1331","BKT",3.06543950323232,1.47722285821023,0.171508422886988,0.470214639864993,0.987650479664418,"BKT-1331"
"1331","BKT",3.28042591311828,1.47494936004325,0.169927899501455,0.469490962922222,0.981567868852985,"BKT-1331"
"1331","BKT",3.49542829168539,1.46202746010833,0.167453119896598,0.465377794424621,0.98444633866804,"BKT-1331"
"1331","BKT",3.7104005413253,1.46290522927488,0.166419682581655,0.465657197028158,0.97719709825036,"BKT-1331"
"140","BKT",1.12156419340278,2.46888507329014,0.456219381859557,0.783408451764802,0.940549913486353,"BKT-140"
"140","BKT",1.29928029172185,2.40160803828215,0.442130224524285,0.763706281111246,0.963287249481188,"BKT-140"
"140","BKT",1.51568224306122,2.3519853228357,0.424700674044279,0.747641224838356,0.96476957644683,"BKT-140"
"140","BKT",1.7307986659542,2.33252103934418,0.41839420387399,0.742240115738864,0.966372102179995,"BKT-140"
"140","BKT",1.94592318721088,2.31071111309496,0.410261817530186,0.73492561355325,0.965560870593709,"BKT-140"
"140","BKT",2.15864805543307,2.29531942987787,0.405727924187824,0.729776084090267,0.967739564889417,"BKT-140"
"140","BKT",2.37426187753086,2.28137672594405,0.400380517941149,0.725105155089517,0.966693476204866,"BKT-140"
"140","BKT",2.59094724467949,2.27787019423599,0.398111271991139,0.724203366610187,0.964176171967949,"BKT-140"
"140","BKT",2.91439788111111,2.21834900041056,0.37853488005008,0.705543579358155,0.966620548358049,"BKT-140"
"140","BKT",3.12943559641176,2.21957642244618,0.375762297097605,0.704665244531497,0.958479570201262,"BKT-140"
"140","BKT",3.34443989964286,2.22470314940961,0.375558843320916,0.706754557514013,0.953550542553382,"BKT-140"
"140","BKT",3.55939664589189,2.23217643766517,0.373212251453747,0.708364816715731,0.941258079114614,"BKT-140"
"140","BKT",3.77444521941441,2.25457916990148,0.372709046772944,0.711040220620695,0.921401294530116,"BKT-140"
"140","BKT",3.98940696909091,2.2485560743185,0.370047705871512,0.710843215100136,0.919729539628919,"BKT-140"
"140","BKT",4.20441019052083,2.24299338179215,0.365837692822086,0.709520354596882,0.913781432496003,"BKT-140"
"160","BKT",1.20299566983713,3.76589408039966,0.852633173962269,1.15112760595234,0.755502469565802,"BKT-160"
"160","BKT",1.4159744659098,3.56042708548184,0.810575608150532,1.09120160713774,0.803524646477221,"BKT-160"
"160","BKT",1.63258749624672,3.30025667344012,0.764242202835239,1.03376197617068,0.881749952069221,"BKT-160"
"160","BKT",1.84618287561497,3.16636090968132,0.738636415236624,1.00038699020583,0.925805482374348,"BKT-160"
"160","BKT",2.06054145527559,3.05468858285486,0.705578323887003,0.968370463946558,0.95021353209588,"BKT-160"
"160","BKT",2.27550901153846,3.00551338359955,0.688820312045507,0.954591553142848,0.958249225133978,"BKT-160"
"160","BKT",2.49277405024691,2.96750477702995,0.677052435694198,0.944252301830598,0.966160582950757,"BKT-160"
"160","BKT",2.81627269923077,2.88502423579137,0.641485824019745,0.918048021156375,0.968496366839649,"BKT-160"
"160","BKT",3.03127916708333,2.86517180758851,0.634892220971348,0.912012511970503,0.971870794810866,"BKT-160"
"160","BKT",3.46126373942029,2.8494397166269,0.622402659934008,0.905395335725506,0.96330176779193,"BKT-160"
"160","BKT",3.89124721820513,2.85122054061713,0.624087341072335,0.907267296166521,0.96470296944407,"BKT-160"
"160","BKT",3.67625900642857,2.83612865061154,0.621550204383351,0.902767787978747,0.97103352304835,"BKT-160"
